"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"USP34.1",0.00122623616800662,-0.40088401306583,0.12,0.2,1,"Monocyte CD16","USP34"
"POLR3GL.3",0.00125782496802803,-0.437714646947902,0.142,0.213,1,"Monocyte CD16","POLR3GL"
"PLSCR3.3",0.00126707048912832,-0.465558170510448,0.129,0.199,1,"Monocyte CD16","PLSCR3"
"UBTF.1",0.001270878062622,-0.38768524788367,0.082,0.154,1,"Monocyte CD16","UBTF"
"TCP11L2",0.00129317289018055,-0.416486554901915,0.052,0.115,1,"Monocyte CD16","TCP11L2"
"ZBTB25.1",0.00132180763003748,-0.335754041983101,0.043,0.106,1,"Monocyte CD16","ZBTB25"
"CCNH.4",0.00142868697479807,-0.548020141022529,0.33,0.385,1,"Monocyte CD16","CCNH"
"SNHG7.5",0.00153166068063763,-0.4475355688895,0.172,0.245,1,"Monocyte CD16","SNHG7"
"RANBP3",0.00157897071867641,0.322121606591478,0.107,0.058,1,"Monocyte CD16","RANBP3"
"CALR.6",0.00161082896594704,-0.413443130359183,0.494,0.526,1,"Monocyte CD16","CALR"
"ZCCHC7.2",0.001626534080757,-0.289989174286044,0.094,0.17,1,"Monocyte CD16","ZCCHC7"
"RABAC1.4",0.00162777091539652,-0.463972997270423,0.369,0.408,1,"Monocyte CD16","RABAC1"
"H2AC6.2",0.00162935725006441,-0.434781398761945,0.219,0.135,1,"Monocyte CD16","H2AC6"
"SNHG8.5",0.00166505021913892,-0.438159198595986,0.313,0.374,1,"Monocyte CD16","SNHG8"
"PSMA1",0.00166848685068449,-0.322289339792458,0.21,0.29,1,"Monocyte CD16","PSMA1"
"ID1.6",0.0016782459903649,-0.559762496623771,0.056,0.12,1,"Monocyte CD16","ID1"
"ADAM8.3",0.00168403442285267,-0.412088712423747,0.086,0.157,1,"Monocyte CD16","ADAM8"
"DDX6.3",0.00170098921821919,-0.359410989307184,0.296,0.365,1,"Monocyte CD16","DDX6"
"TMUB1.1",0.00171040197554152,-0.41863726146113,0.137,0.206,1,"Monocyte CD16","TMUB1"
"SMDT1.7",0.00179357705472157,-0.384299659901931,0.468,0.51,1,"Monocyte CD16","SMDT1"
"TFDP2.3",0.00181334978429113,-0.457835897577539,0.069,0.133,1,"Monocyte CD16","TFDP2"
"FBL.2",0.00182390041617905,-0.358202683465348,0.197,0.272,1,"Monocyte CD16","FBL"
"NDFIP1.5",0.00182956313566087,-0.419529176252017,0.399,0.437,1,"Monocyte CD16","NDFIP1"
"SP140.2",0.0019283371791237,-0.366711528100461,0.069,0.134,1,"Monocyte CD16","SP140"
"STOM.6",0.00193863297092619,-0.484618053484017,0.073,0.138,1,"Monocyte CD16","STOM"
"RP11-325F22.2.2",0.00195040667333756,-0.257701845152982,0.039,0.101,1,"Monocyte CD16","RP11-325F22.2"
"GGNBP2",0.00196377690233218,0.295872944370797,0.365,0.27,1,"Monocyte CD16","GGNBP2"
"CASC3",0.00200173164312039,0.260036746144258,0.193,0.121,1,"Monocyte CD16","CASC3"
"TRAF3IP3.1",0.00211963184386151,-0.417976729503894,0.313,0.375,1,"Monocyte CD16","TRAF3IP3"
"GTF2I",0.00212521345187998,-0.36849352530993,0.09,0.161,1,"Monocyte CD16","GTF2I"
"JADE2.1",0.00218659724814482,-0.331640991588075,0.043,0.102,1,"Monocyte CD16","JADE2"
"HSP90AA1.4",0.0022295810821417,-0.282035045421465,0.738,0.747,1,"Monocyte CD16","HSP90AA1"
"SLFN5.4",0.00224687109946506,-0.419825502269173,0.137,0.205,1,"Monocyte CD16","SLFN5"
"KDM2A.1",0.00230461545124936,-0.411192013734894,0.142,0.213,1,"Monocyte CD16","KDM2A"
"HAUS3.1",0.0023069582787176,-0.338711847832963,0.052,0.113,1,"Monocyte CD16","HAUS3"
"PRPS1.1",0.00240771531093998,-0.316577407467709,0.043,0.101,1,"Monocyte CD16","PRPS1"
"PITHD1.1",0.00244012771727582,-0.348265287444622,0.103,0.173,1,"Monocyte CD16","PITHD1"
"SRSF10.1",0.00249329230365814,-0.371911729618111,0.378,0.434,1,"Monocyte CD16","SRSF10"
"SNHG12.3",0.00254644135006205,-0.32479277452867,0.06,0.123,1,"Monocyte CD16","SNHG12"
"ABHD17A.7",0.00261076806748848,-0.476280833101348,0.107,0.174,1,"Monocyte CD16","ABHD17A"
"SF1.2",0.00261201667619446,-0.258407677521729,0.549,0.603,1,"Monocyte CD16","SF1"
"SLC25A37.2",0.0026402088337259,0.262201349575682,0.159,0.098,1,"Monocyte CD16","SLC25A37"
"RHBDD2.1",0.00270777737237254,-0.373684693293187,0.086,0.149,1,"Monocyte CD16","RHBDD2"
"SNRK.4",0.0027983319875143,-0.38976858891124,0.12,0.19,1,"Monocyte CD16","SNRK"
"MAPRE2.4",0.00284984693851461,-0.342187891883257,0.232,0.311,1,"Monocyte CD16","MAPRE2"
"TRIP12.3",0.00287649730982782,0.255494879782423,0.193,0.124,1,"Monocyte CD16","TRIP12"
"APEX1.2",0.00287975493623123,-0.453217856611008,0.167,0.226,1,"Monocyte CD16","APEX1"
"ELOVL5.1",0.00295494218968914,-0.419000344742082,0.129,0.197,1,"Monocyte CD16","ELOVL5"
"CCT4.2",0.00300598970481885,-0.345359328411822,0.245,0.316,1,"Monocyte CD16","CCT4"
"PF4.1",0.00307177393274776,-0.496779433779346,0.129,0.075,1,"Monocyte CD16","PF4"
"CCDC25",0.00308931280595284,-0.34400729983076,0.056,0.114,1,"Monocyte CD16","CCDC25"
"CAMLG.1",0.00310414293023036,-0.376580077479334,0.133,0.201,1,"Monocyte CD16","CAMLG"
"FOXP1.5",0.00322536779663256,-0.440609401242314,0.339,0.39,1,"Monocyte CD16","FOXP1"
"TBC1D10C.5",0.00328935320940202,-0.439184586374451,0.322,0.358,1,"Monocyte CD16","TBC1D10C"
"SELENOW.3",0.00335300150250807,-0.333852659284897,0.309,0.383,1,"Monocyte CD16","SELENOW"
"WIPF1.5",0.00338291083396371,-0.470432194355249,0.279,0.34,1,"Monocyte CD16","WIPF1"
"GTF3A.1",0.00344112873663756,-0.386589395978317,0.399,0.443,1,"Monocyte CD16","GTF3A"
"HSPA9.1",0.00349237511879384,-0.387700796872334,0.197,0.264,1,"Monocyte CD16","HSPA9"
"SF3B1.3",0.00355161602727979,-0.310022723708165,0.502,0.544,1,"Monocyte CD16","SF3B1"
"ANKRD12.2",0.00359921140664393,-0.392941105996782,0.33,0.404,1,"Monocyte CD16","ANKRD12"
"P4HB.5",0.00370048299499091,-0.434121087437307,0.3,0.358,1,"Monocyte CD16","P4HB"
"NAE1.1",0.00370708020114953,-0.315913215889257,0.06,0.12,1,"Monocyte CD16","NAE1"
"ECE1",0.00372812085156519,0.252757155677216,0.155,0.098,1,"Monocyte CD16","ECE1"
"EMD.2",0.00379078548442239,-0.404127680226449,0.223,0.28,1,"Monocyte CD16","EMD"
"SOAT1",0.00382263386165206,0.265417093743063,0.124,0.072,1,"Monocyte CD16","SOAT1"
"DDX5.3",0.00383408776598011,-0.256369332066319,0.876,0.886,1,"Monocyte CD16","DDX5"
"LEMD3.1",0.00393597055209639,-0.365729217077217,0.073,0.133,1,"Monocyte CD16","LEMD3"
"JMJD1C.3",0.00398415193089542,0.298137840276753,0.455,0.355,1,"Monocyte CD16","JMJD1C"
"RAC2.4",0.00400432827684781,-0.332102666709871,0.725,0.738,1,"Monocyte CD16","RAC2"
"ZNF721",0.00405390009159591,-0.353670470727362,0.069,0.129,1,"Monocyte CD16","ZNF721"
"AKNA.5",0.00412818664548504,-0.491529122080119,0.206,0.267,1,"Monocyte CD16","AKNA"
"N4BP2L2.2",0.00417223517109372,-0.359154862985518,0.313,0.366,1,"Monocyte CD16","N4BP2L2"
"SMIM26",0.00433089409192236,-0.354942483797555,0.232,0.293,1,"Monocyte CD16","SMIM26"
"GCHFR.2",0.00453338883832894,-0.305093661664479,0.052,0.108,1,"Monocyte CD16","GCHFR"
"GOLGA4.3",0.00454103552069381,-0.368153227257905,0.159,0.227,1,"Monocyte CD16","GOLGA4"
"NDUFA5.2",0.00456574861349968,-0.355017372187072,0.107,0.17,1,"Monocyte CD16","NDUFA5"
"TRIP11.1",0.0046208252550843,-0.318791253283859,0.06,0.117,1,"Monocyte CD16","TRIP11"
"STK4.4",0.00468626986619432,-0.361913562000692,0.425,0.472,1,"Monocyte CD16","STK4"
"ATP2B4.5",0.00470319820087192,-0.358877027873629,0.086,0.148,1,"Monocyte CD16","ATP2B4"
"C1QBP.2",0.00470824057884686,-0.397947912822836,0.262,0.314,1,"Monocyte CD16","C1QBP"
"CENPC.1",0.00480068312730184,-0.401579068129594,0.189,0.253,1,"Monocyte CD16","CENPC"
"VPS13A.3",0.00480079555292116,-0.344305538822333,0.06,0.119,1,"Monocyte CD16","VPS13A"
"RBM38.2",0.00491907981037439,-0.40839225551474,0.15,0.213,1,"Monocyte CD16","RBM38"
"PNISR.2",0.00492291097309165,-0.328736359756759,0.502,0.529,1,"Monocyte CD16","PNISR"
"SMCHD1.1",0.00508598609453133,-0.355154693906967,0.451,0.481,1,"Monocyte CD16","SMCHD1"
"TMED4.1",0.00514117604966124,-0.336772215765859,0.167,0.237,1,"Monocyte CD16","TMED4"
"PDCD4.1",0.00519608213154308,-0.368674129750748,0.197,0.263,1,"Monocyte CD16","PDCD4"
"UPF3A.1",0.00521100023463866,-0.332459450678284,0.124,0.193,1,"Monocyte CD16","UPF3A"
"CCL4.5",0.00528860794953364,-1.10774654463341,0.112,0.174,1,"Monocyte CD16","CCL4"
"NGRN.1",0.0054020085847898,-0.367020609207103,0.073,0.129,1,"Monocyte CD16","NGRN"
"LRBA.3",0.00553822164668164,-0.266307877380832,0.077,0.138,1,"Monocyte CD16","LRBA"
"NBDY.1",0.00564034537959007,-0.318861657990569,0.133,0.2,1,"Monocyte CD16","NBDY"
"NDUFAF8",0.00565996172256169,-0.316416459126242,0.107,0.17,1,"Monocyte CD16","NDUFAF8"
"SETD5",0.00567086941114397,-0.329136435300615,0.069,0.126,1,"Monocyte CD16","SETD5"
"EIF3L.4",0.00577897517608217,-0.356656738977288,0.502,0.509,1,"Monocyte CD16","EIF3L"
"ALG13",0.00580487059447892,-0.409731666867626,0.107,0.166,1,"Monocyte CD16","ALG13"
"HEXA.2",0.00586777514493252,-0.301796926535701,0.077,0.137,1,"Monocyte CD16","HEXA"
"RNF167.4",0.00628505560768216,-0.348438375979113,0.163,0.226,1,"Monocyte CD16","RNF167"
"TMEM248",0.00656050956536475,-0.304074757003291,0.099,0.16,1,"Monocyte CD16","TMEM248"
"DEF6.1",0.00665992630189165,-0.306716511984644,0.159,0.225,1,"Monocyte CD16","DEF6"
"SMIM19",0.00674122439982867,-0.273120149508251,0.052,0.104,1,"Monocyte CD16","SMIM19"
"BRWD1",0.00690282679299505,-0.378548396614996,0.142,0.205,1,"Monocyte CD16","BRWD1"
"ODC1.3",0.00694235568360393,-0.461314282000225,0.249,0.301,1,"Monocyte CD16","ODC1"
"OTUD6B-AS1",0.0069500300244186,-0.330637635087488,0.06,0.113,1,"Monocyte CD16","OTUD6B-AS1"
"BEX4.2",0.00696971288338135,-0.275394958368383,0.052,0.103,1,"Monocyte CD16","BEX4"
"NDUFB9.1",0.00698454759825016,-0.322097923796145,0.403,0.435,1,"Monocyte CD16","NDUFB9"
"ORAI1.3",0.00700476048728065,-0.356389723112249,0.107,0.166,1,"Monocyte CD16","ORAI1"
"POLR2C.1",0.00704824732309613,-0.321050359771451,0.112,0.168,1,"Monocyte CD16","POLR2C"
"G3BP1.1",0.00707946483614512,-0.33852494603456,0.116,0.176,1,"Monocyte CD16","G3BP1"
"FGFR1OP2.1",0.00716773215402143,-0.378565604159199,0.137,0.196,1,"Monocyte CD16","FGFR1OP2"
"NOP58.1",0.00737262507557831,-0.402197930443514,0.172,0.23,1,"Monocyte CD16","NOP58"
"MIB2.2",0.00741641219959879,-0.347693956914358,0.06,0.112,1,"Monocyte CD16","MIB2"
"KMT2A.2",0.00749899496477281,-0.39818003388514,0.146,0.208,1,"Monocyte CD16","KMT2A"
"ILF3.1",0.00752506746025246,-0.30379840347691,0.262,0.318,1,"Monocyte CD16","ILF3"
"TMEM243.5",0.00766306530328732,-0.257661367507437,0.167,0.243,1,"Monocyte CD16","TMEM243"
