"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HLA-DQB1.28",2.8028840832448e-13,-1.58616137145248,0.013,0.282,6.33704062380816e-09,"Mega","HLA-DQB1"
"NSD3.11",2.82108398483588e-13,-0.857871359353588,0.078,0.375,6.37818878131544e-09,"Mega","NSD3"
"CHCHD10.16",2.84765769750404e-13,-0.846599337758917,0.019,0.295,6.43826928828688e-09,"Mega","CHCHD10"
"SRP72.2",2.97780509558754e-13,-0.821401983200015,0.026,0.305,6.73251954061386e-09,"Mega","SRP72"
"LUC7L3.2",2.99235316198771e-13,-0.791880127271219,0.078,0.376,6.76541126393801e-09,"Mega","LUC7L3"
"EWSR1.5",3.04741514633683e-13,-0.608396986828719,0.123,0.465,6.88990090435295e-09,"Mega","EWSR1"
"SUN2.19",3.1047382707018e-13,-0.958396277055674,0.045,0.326,7.01950275622970e-09,"Mega","SUN2"
"PMPCB.3",3.4041392685716e-13,-0.764017188890647,0.006,0.275,7.69641847231352e-09,"Mega","PMPCB"
"BAZ1A.2",3.4361952420486e-13,-0.857993689198027,0.026,0.303,7.76889382274767e-09,"Mega","BAZ1A"
"LSM8.2",3.68224812184678e-13,-0.764883590873589,0.058,0.346,8.32519477868337e-09,"Mega","LSM8"
"MAP2K3.10",3.69205932729963e-13,1.50792541096301,0.409,0.235,8.34737693309174e-09,"Mega","MAP2K3"
"BRD2.7",3.85283028840803e-13,-0.624195591936334,0.136,0.481,8.71086399906171e-09,"Mega","BRD2"
"TOMM5.3",3.87976518278237e-13,-0.741203473425742,0.045,0.333,8.77176110175265e-09,"Mega","TOMM5"
"XRN2.5",3.91011851105102e-13,-0.773791544045369,0.032,0.311,8.84038694163525e-09,"Mega","XRN2"
"PUF60.4",4.11014471224696e-13,-0.769368081181624,0.039,0.315,9.29262617991915e-09,"Mega","PUF60"
"MYDGF.10",4.21985941034691e-13,-0.810946601260404,0.032,0.306,9.54068014085333e-09,"Mega","MYDGF"
"GNAQ.4",4.27252726236664e-13,1.33671250746742,0.247,0.093,9.65975688748473e-09,"Mega","GNAQ"
"CCT7.4",4.57619652650224e-13,-0.710157080599427,0.058,0.347,1.03463227267689e-08,"Mega","CCT7"
"SBDS.11",4.71229847962629e-13,-0.826380881802576,0.078,0.383,1.06540356325871e-08,"Mega","SBDS"
"CCT8.1",5.05599447788872e-13,-0.731497556443074,0.045,0.329,1.14310979150586e-08,"Mega","CCT8"
"PYCR2.1",5.63875452499857e-13,0.940496452578167,0.214,0.074,1.27486601055693e-08,"Mega","PYCR2"
"SEC11C.12",5.70420905663705e-13,-0.839327946120358,0.006,0.266,1.28966462561507e-08,"Mega","SEC11C"
"ARF6.10",5.90266582033017e-13,-0.834108150382286,0.058,0.342,1.33453371531845e-08,"Mega","ARF6"
"GLIPR2.19",5.95108159973184e-13,-0.91034852215335,0.019,0.283,1.34548003888337e-08,"Mega","GLIPR2"
"PRPF40A",5.98618596790859e-13,-0.820356134333089,0.065,0.351,1.35341678548445e-08,"Mega","PRPF40A"
"RNF114",6.25597009137167e-13,-0.796148465752294,0.006,0.266,1.41441227795822e-08,"Mega","RNF114"
"SNRPA.6",6.3420738249005e-13,-0.708295630758537,0.045,0.328,1.43387947107175e-08,"Mega","SNRPA"
"GPD2",6.61575682485114e-13,0.765480586825748,0.117,0.026,1.49575646053059e-08,"Mega","GPD2"
"FKBP8.7",6.99052166528794e-13,1.39733753880961,0.532,0.398,1.58048704330495e-08,"Mega","FKBP8"
"DRAP1.14",7.15916052576998e-13,-0.579741121770579,0.149,0.487,1.61861460327134e-08,"Mega","DRAP1"
"TCIRG1.21",7.19070547628628e-13,-0.901657693641035,0.026,0.29,1.62574660113356e-08,"Mega","TCIRG1"
"ARPC5L.23",7.38933551737165e-13,-0.883423793006175,0.052,0.333,1.67065486712256e-08,"Mega","ARPC5L"
"PTPN6.24",7.60124568666133e-13,-0.803185913089721,0.117,0.436,1.71856563729726e-08,"Mega","PTPN6"
"UBE2N.6",7.65924962485048e-13,-0.745048265730661,0.045,0.327,1.73167974768244e-08,"Mega","UBE2N"
"MCEMP1.3",7.84601748570878e-13,0.780237144707038,0.13,0.031,1.7739060933439e-08,"Mega","MCEMP1"
"PDIA6.11",8.39939682268145e-13,-0.862572420742418,0.039,0.308,1.89901962764005e-08,"Mega","PDIA6"
"TRAPPC1.14",8.70036378174839e-13,1.22214312102762,0.584,0.475,1.96706524741549e-08,"Mega","TRAPPC1"
"AIG1",9.04871654102601e-13,1.00352111660254,0.175,0.052,2.04582432276057e-08,"Mega","AIG1"
"RASA3.16",9.541630135385e-13,1.3232757064689,0.487,0.313,2.15726715730919e-08,"Mega","RASA3"
"SYNE1.28",9.64035561573337e-13,-1.07743554471865,0.045,0.32,2.17958800116116e-08,"Mega","SYNE1"
"AMIGO2",9.71406578517588e-13,0.699214605591687,0.104,0.021,2.19625313337042e-08,"Mega","AMIGO2"
"IFI16.7",9.87773211053422e-13,-0.882809560333549,0.045,0.321,2.23325645287068e-08,"Mega","IFI16"
"TRAPPC5.10",9.95714856159471e-13,1.33484534701711,0.396,0.224,2.25121171829095e-08,"Mega","TRAPPC5"
"GRK5",1.02854206888421e-12,0.977721311473075,0.182,0.056,2.3254307635403e-08,"Mega","GRK5"
"NDUFA3.4",1.07391648044422e-12,-0.64888454281042,0.097,0.406,2.42801777063633e-08,"Mega","NDUFA3"
"LTA4H.29",1.07616086995905e-12,-0.777344742934938,0.019,0.288,2.43309211089041e-08,"Mega","LTA4H"
"KTN1.1",1.08575283943956e-12,-0.797752934120359,0.058,0.341,2.4547785946889e-08,"Mega","KTN1"
"SNRPB2.2",1.11974402884688e-12,-0.765662570666059,0.052,0.325,2.53162927481992e-08,"Mega","SNRPB2"
"KCNK6.4",1.16745859969548e-12,1.0079724195191,0.214,0.075,2.63950714805152e-08,"Mega","KCNK6"
"EFHD2.23",1.19645527369744e-12,-1.01658124277513,0.039,0.308,2.70506572830255e-08,"Mega","EFHD2"
"DDX6.10",1.21184049501644e-12,-0.73996227018545,0.156,0.479,2.73985017518268e-08,"Mega","DDX6"
"ROMO1.8",1.24568883271926e-12,-0.67468576520943,0.045,0.333,2.81637788189497e-08,"Mega","ROMO1"
"DOCK8.8",1.34082704893459e-12,-0.757356406383341,0.052,0.334,3.03147587493621e-08,"Mega","DOCK8"
"GZMB.31",1.35356934544655e-12,-2.24505861131121,0.032,0.291,3.0602849331201e-08,"Mega","GZMB"
"DCXR.3",1.36927453749549e-12,-0.795834187628435,0.032,0.3,3.09579280182354e-08,"Mega","DCXR"
"CHD1.6",1.38737901114001e-12,-0.85193782007172,0.032,0.302,3.13672520628646e-08,"Mega","CHD1"
"U2SURP.4",1.39636753236155e-12,-0.794221792243179,0.058,0.338,3.15704735391624e-08,"Mega","U2SURP"
"APOBEC3G.26",1.41785169377312e-12,-1.06253381474158,0.026,0.283,3.20562089445164e-08,"Mega","APOBEC3G"
"PIP4K2A.6",1.42116680452118e-12,1.11497154930927,0.299,0.132,3.21311602834194e-08,"Mega","PIP4K2A"
"KPNB1",1.45235211811101e-12,-0.546736330961932,0.117,0.437,3.28362290383719e-08,"Mega","KPNB1"
"TMEM164",1.45364704376705e-12,0.792028924729017,0.123,0.029,3.28655060125291e-08,"Mega","TMEM164"
"LSM5.2",1.48705400526505e-12,-0.769228380848671,0.013,0.27,3.36208040050375e-08,"Mega","LSM5"
"MED10.8",1.53960689744233e-12,-0.641737744592749,0.097,0.404,3.48089723442737e-08,"Mega","MED10"
"ATP5MD.8",1.55199284997845e-12,-0.524365683495686,0.175,0.528,3.50890063451627e-08,"Mega","ATP5MD"
"MTDH.6",1.66668043981348e-12,-0.567741312919774,0.175,0.509,3.7681978063743e-08,"Mega","MTDH"
"APEX1.4",1.76957321519229e-12,-0.669354698712353,0.052,0.339,4.00082808222824e-08,"Mega","APEX1"
"BUB3.13",1.77841318112872e-12,-0.669545142283988,0.065,0.353,4.02081436121393e-08,"Mega","BUB3"
"C19orf70",1.80951359915334e-12,-0.702717496198865,0.052,0.33,4.09112929632579e-08,"Mega","C19orf70"
"TUBA1A.18",1.86771900521975e-12,-0.729528337967221,0.097,0.398,4.22272589890133e-08,"Mega","TUBA1A"
"TMEM243.11",1.87564346680426e-12,-0.799734052863963,0.058,0.334,4.24064231409776e-08,"Mega","TMEM243"
"GNLY.30",1.92833624924379e-12,-3.30553161114781,0.078,0.339,4.35977542591529e-08,"Mega","GNLY"
"LIME1.26",1.94897147520608e-12,-0.892478095267817,0.039,0.305,4.40642960829344e-08,"Mega","LIME1"
"TMEM14B.3",2.03807769450239e-12,-0.711503574120426,0.052,0.324,4.60788985950046e-08,"Mega","TMEM14B"
"UBASH3B.1",2.08293081253916e-12,0.855636515322145,0.156,0.044,4.70929827406979e-08,"Mega","UBASH3B"
"SSR3.14",2.14858645108561e-12,-0.77554308935539,0.026,0.285,4.85773910725946e-08,"Mega","SSR3"
"ITGAL.24",2.15034553375457e-12,-0.977244159144912,0.032,0.29,4.86171621726572e-08,"Mega","ITGAL"
"RBM6.2",2.15060191153581e-12,-0.867478623234132,0.032,0.292,4.86229586179132e-08,"Mega","RBM6"
"ENY2.7",2.16134397730131e-12,-0.67937876317789,0.045,0.325,4.88658259828052e-08,"Mega","ENY2"
"TMEM256.2",2.18105823555962e-12,-0.630439506964658,0.026,0.289,4.93115456477675e-08,"Mega","TMEM256"
"GCC2.11",2.18833091046358e-12,-0.774845736833705,0.084,0.376,4.9475973554671e-08,"Mega","GCC2"
"MRPL43",2.20614698278302e-12,-0.719487080062893,0.013,0.272,4.98787771337412e-08,"Mega","MRPL43"
"RIN3.23",2.31814797932172e-12,-0.828803670670562,0.019,0.276,5.24110076644847e-08,"Mega","RIN3"
"NDUFA5.3",2.32953200605946e-12,1.18348748341685,0.435,0.269,5.26683891249984e-08,"Mega","NDUFA5"
"TFPI.1",2.36515931547247e-12,0.735907945351794,0.156,0.044,5.3473886963517e-08,"Mega","TFPI"
"PSMG2.1",2.37110538099355e-12,-0.773530597915949,0.032,0.29,5.36083215588832e-08,"Mega","PSMG2"
"HSBP1.16",2.38022485410326e-12,1.22719595462469,0.39,0.21,5.38145037264206e-08,"Mega","HSBP1"
"AP1S2.29",2.48290922657646e-12,1.16801680881389,0.461,0.269,5.61360947036672e-08,"Mega","AP1S2"
"UQCR10.11",2.62881026047457e-12,-0.575681945773669,0.195,0.548,5.94347711790696e-08,"Mega","UQCR10"
"TMEM123.26",2.63832641391619e-12,-0.706692153113908,0.13,0.457,5.96499218922312e-08,"Mega","TMEM123"
"TMED2.10",2.64252835671585e-12,-0.660655720745355,0.065,0.353,5.97449236169887e-08,"Mega","TMED2"
"PSMD7.1",2.66581702865805e-12,-0.544642513514349,0.078,0.374,6.02714572009298e-08,"Mega","PSMD7"
"ENO2",2.67815366073424e-12,0.879866426499852,0.195,0.065,6.05503761155404e-08,"Mega","ENO2"
"CASP3.1",2.70065114160765e-12,1.18294874904386,0.227,0.084,6.10590216606073e-08,"Mega","CASP3"
"POU2F2.30",2.74893036247018e-12,-0.946250503838883,0.006,0.254,6.21505665650884e-08,"Mega","POU2F2"
"PIAS1.1",2.78936124961373e-12,-0.756381587559039,0.032,0.295,6.30646684925169e-08,"Mega","PIAS1"
"SNRPB.9",2.87925471117765e-12,-0.556933420294382,0.162,0.491,6.50970697650154e-08,"Mega","SNRPB"
"NDUFA2.10",2.88932161973778e-12,-0.62956012238168,0.078,0.368,6.53246725006515e-08,"Mega","NDUFA2"
"CDK2AP1.1",2.91454686509892e-12,0.708623032089629,0.117,0.027,6.58949900730215e-08,"Mega","CDK2AP1"
"PNRC2",3.16742119648782e-12,-0.579185459308536,0.065,0.354,7.1612225831393e-08,"Mega","PNRC2"
"CD6.30",3.22757078517277e-12,-0.941506523426485,0.071,0.341,7.29721478819712e-08,"Mega","CD6"
"WDR74.21",3.38592441524344e-12,-1.15167246296492,0.045,0.312,7.65523651042389e-08,"Mega","WDR74"
"CCDC59",3.64121721133755e-12,-0.727540653613499,0.026,0.286,8.23242799311308e-08,"Mega","CCDC59"
"MRPS34.3",3.66661764447562e-12,-0.777183198282987,0.032,0.293,8.28985583239493e-08,"Mega","MRPS34"
"USP3.6",3.92012752437434e-12,-0.804521920710015,0.019,0.275,8.86301631985794e-08,"Mega","USP3"
"ID2.24",3.98990797845572e-12,-1.05611449396949,0.065,0.335,9.02078294849054e-08,"Mega","ID2"
"NAA38.9",3.99582261506545e-12,1.22502664777669,0.442,0.277,9.03415535040147e-08,"Mega","NAA38"
"ATP2B1.19",4.45335373435224e-12,-0.851222859057004,0.006,0.254,1.0068587457997e-07,"Mega","ATP2B1"
"SPN.23",4.4739754294791e-12,-0.948351186821855,0.045,0.304,1.01152110485093e-07,"Mega","SPN"
"ARHGAP4.3",4.50911251560098e-12,-0.716482880618748,0.097,0.387,1.01946524865223e-07,"Mega","ARHGAP4"
"OCIAD2.16",4.53666978702031e-12,-0.853738846472461,0.045,0.303,1.02569567214742e-07,"Mega","OCIAD2"
"RCSD1.9",4.67598655425766e-12,-0.682670280472428,0.078,0.37,1.05719380005211e-07,"Mega","RCSD1"
"PTPN2.1",4.76534126355481e-12,-0.743686382980057,0.026,0.283,1.07739600627711e-07,"Mega","PTPN2"
"DDX17.9",4.79553492991714e-12,-0.648657641420402,0.169,0.5,1.08422249230497e-07,"Mega","DDX17"
"DUSP22.10",4.79631308898298e-12,1.07151665386182,0.279,0.121,1.08439842628816e-07,"Mega","DUSP22"
"CRKL",4.87910619211089e-12,1.11195075062632,0.227,0.085,1.10311711897435e-07,"Mega","CRKL"
"HSPD1.5",4.97827339631645e-12,-0.73229127725415,0.045,0.308,1.12553783217319e-07,"Mega","HSPD1"
"GADD45GIP1.2",5.31422898315321e-12,-0.774515402031737,0.039,0.292,1.20149403080111e-07,"Mega","GADD45GIP1"
"NCKAP1L.12",5.54032216511459e-12,-0.807571129241151,0.019,0.266,1.25261143831076e-07,"Mega","NCKAP1L"
"SPTAN1.12",5.5693754057218e-12,-0.802912884764705,0.045,0.311,1.25918008547964e-07,"Mega","SPTAN1"
"OGT.10",5.78232080593241e-12,-0.81886428192573,0.065,0.348,1.30732491101326e-07,"Mega","OGT"
"DAP.1",5.98704886612741e-12,1.19951873432255,0.299,0.138,1.35361187814275e-07,"Mega","DAP"
"VWA8",6.02992261620598e-12,0.806777552421519,0.169,0.051,1.36330520429801e-07,"Mega","VWA8"
"ATP2A3.11",6.21631503710699e-12,1.33591419179831,0.331,0.164,1.40544666673952e-07,"Mega","ATP2A3"
"HNRNPUL1.9",6.61671676317077e-12,-0.571703624347388,0.117,0.425,1.49597349298528e-07,"Mega","HNRNPUL1"
"CTSW.29",6.82062263154225e-12,-1.47634263312513,0.156,0.431,1.54207457076539e-07,"Mega","CTSW"
"PSMA7.13",6.82578027843288e-12,-0.526964624770971,0.247,0.606,1.54324066315089e-07,"Mega","PSMA7"
"RYBP.2",7.06334780724321e-12,0.988404638788718,0.182,0.059,1.59695230573962e-07,"Mega","RYBP"
"ATP1A1.11",7.16110740687734e-12,-0.715417990996184,0.065,0.345,1.6190547736209e-07,"Mega","ATP1A1"
"ITSN2.5",7.41220442377015e-12,-0.788320546438899,0.065,0.336,1.67582529817019e-07,"Mega","ITSN2"
"HLA-DRA.31",8.5369474587729e-12,-2.29652805428204,0.13,0.39,1.93011845095397e-07,"Mega","HLA-DRA"
"TMC6.7",8.89419040527376e-12,-0.707557818566978,0.052,0.312,2.01088750872834e-07,"Mega","TMC6"
"HAX1.2",8.97646725154972e-12,-0.697054369885338,0.026,0.277,2.02948948090288e-07,"Mega","HAX1"
"COX8A.21",9.07716272551311e-12,-0.551920138475569,0.24,0.607,2.05225572061126e-07,"Mega","COX8A"
"MAGOH.1",9.24409355988852e-12,-0.653374297355667,0.071,0.346,2.0899971129552e-07,"Mega","MAGOH"
"PPP3CC.13",9.47405992890572e-12,-0.789054898305804,0.045,0.307,2.14199020932629e-07,"Mega","PPP3CC"
"RNF181.8",9.53002546546367e-12,-0.695206971930292,0.052,0.316,2.15464345748668e-07,"Mega","RNF181"
"NCF1.31",9.63393138019788e-12,-1.1029216633901,0.045,0.309,2.17813554574894e-07,"Mega","NCF1"
"THRAP3.7",9.81948650006657e-12,-0.588253531578676,0.11,0.408,2.22008770280005e-07,"Mega","THRAP3"
"NCBP2-AS2",9.97103907556937e-12,-0.765067236265905,0.019,0.264,2.25435222459548e-07,"Mega","NCBP2-AS2"
"TAF15.2",1.00061445675218e-11,-0.530850523856662,0.058,0.337,2.26228922527101e-07,"Mega","TAF15"
"PSMA5.8",1.01761564183227e-11,-0.752487774385325,0.058,0.321,2.30072720461858e-07,"Mega","PSMA5"
"LINC00861.19",1.05387800020151e-11,-0.79177482322636,0.058,0.33,2.38271277065559e-07,"Mega","LINC00861"
"CDK5RAP3",1.05960823547444e-11,-0.800011717922375,0.019,0.263,2.39566825958416e-07,"Mega","CDK5RAP3"
"CCR7.26",1.11654072675362e-11,-1.3434746542696,0.026,0.273,2.52438692911726e-07,"Mega","CCR7"
"ABTB1.2",1.14422084157731e-11,1.25447290148665,0.377,0.218,2.58696890072214e-07,"Mega","ABTB1"
"USP15.7",1.17223071156031e-11,-0.6010024024722,0.136,0.449,2.6502964157667e-07,"Mega","USP15"
"LAPTM4A.8",1.27032628904042e-11,-0.685607705443372,0.052,0.321,2.87208070689148e-07,"Mega","LAPTM4A"
"NUTM2A-AS1",1.27725091765837e-11,1.18966534667746,0.325,0.161,2.88773659973382e-07,"Mega","NUTM2A-AS1"
"SYF2",1.29852584643908e-11,-0.557598249073347,0.149,0.465,2.93583708621411e-07,"Mega","SYF2"
"ELOVL5.16",1.30401914592393e-11,-0.776935920661968,0.058,0.313,2.94825688701941e-07,"Mega","ELOVL5"
"ADAR.1",1.3093266488416e-11,-0.684128385432695,0.097,0.395,2.96025662036598e-07,"Mega","ADAR"
"FMNL1.13",1.41184873837929e-11,-0.758922228462764,0.019,0.263,3.19204881260174e-07,"Mega","FMNL1"
"SUMO1.4",1.52466086715803e-11,-0.553137856676639,0.097,0.394,3.44710575455759e-07,"Mega","SUMO1"
"PAIP2.4",1.53961021763909e-11,1.08411468592187,0.591,0.505,3.48090474106021e-07,"Mega","PAIP2"
"BANF1.11",1.61086405445111e-11,-0.702678417516361,0.065,0.329,3.64200254070852e-07,"Mega","BANF1"
"RSRP1.6",1.78519478051485e-11,-0.636104494353375,0.214,0.548,4.03614687926602e-07,"Mega","RSRP1"
"CCT2.4",1.81534345797433e-11,-0.598259578754763,0.045,0.304,4.10431002413417e-07,"Mega","CCT2"
"CDC42SE1.8",1.8202950837067e-11,-0.541608233211944,0.149,0.462,4.11550515475247e-07,"Mega","CDC42SE1"
"PIM2.23",1.89607368174466e-11,-0.794743835520391,0.019,0.263,4.28683298705651e-07,"Mega","PIM2"
"CLK1.5",1.90811254594382e-11,-0.743356726442426,0.052,0.309,4.31405165512438e-07,"Mega","CLK1"
"CCDC69.10",1.99348110001079e-11,-0.760278482594546,0.045,0.297,4.50706141901438e-07,"Mega","CCDC69"
"KHDRBS1.1",2.2378009796811e-11,-0.741792503754448,0.045,0.3,5.059444234961e-07,"Mega","KHDRBS1"
"RNF7.9",2.27101256857357e-11,-0.580540380929769,0.117,0.409,5.13453231628799e-07,"Mega","RNF7"
"PDCD5.5",2.35434727846518e-11,-0.681213515869778,0.026,0.27,5.32294376188192e-07,"Mega","PDCD5"
"IL2RG.17",2.39689163829288e-11,-0.683632735772981,0.032,0.28,5.41913230501638e-07,"Mega","IL2RG"
"TXNL4B",2.45241067647901e-11,0.853243463437391,0.143,0.04,5.5446552984514e-07,"Mega","TXNL4B"
"UNC13D.4",2.50492763384922e-11,1.18877461960283,0.292,0.139,5.6633908873697e-07,"Mega","UNC13D"
"CWC15",2.51159158821653e-11,-0.664813079186605,0.026,0.271,5.67845742179875e-07,"Mega","CWC15"
"CTNS.1",2.75211411167651e-11,0.689528085080781,0.104,0.024,6.22225479508942e-07,"Mega","CTNS"
"LSM3.1",2.75258241459173e-11,-0.571527958779636,0.052,0.318,6.22331358115044e-07,"Mega","LSM3"
"HPGD.3",2.7822930086953e-11,0.906615219014461,0.156,0.047,6.29048626335921e-07,"Mega","HPGD"
"SNRPC.1",2.92040736816374e-11,-0.670128922465457,0.065,0.326,6.6027490186814e-07,"Mega","SNRPC"
"OPTN.27",2.97662939947168e-11,-0.829784298817271,0.052,0.3,6.72986140926552e-07,"Mega","OPTN"
"TCF7.27",3.00338745767017e-11,-0.962744036095191,0.039,0.294,6.79035870304649e-07,"Mega","TCF7"
"MRPS15.4",3.00694466567031e-11,-0.713696322044341,0.006,0.236,6.79840119461401e-07,"Mega","MRPS15"
"PRDX1.10",3.18547663957574e-11,-0.738749919379839,0.11,0.392,7.2020441344168e-07,"Mega","PRDX1"
"NDUFV2.5",3.6883512996723e-11,-0.615777245598983,0.104,0.39,8.33899345342911e-07,"Mega","NDUFV2"
"FAM214B.4",3.69388035717538e-11,0.875049473258092,0.149,0.044,8.35149409953781e-07,"Mega","FAM214B"
"EIF1AX",3.7257127569398e-11,-0.648599379831513,0.045,0.303,8.4234639721652e-07,"Mega","EIF1AX"
"SNRPA1.4",3.76389766031349e-11,-0.702906845373754,0.026,0.265,8.50979622020277e-07,"Mega","SNRPA1"
"HOPX.28",3.82783759940898e-11,-1.24123571824116,0.026,0.265,8.65435802850377e-07,"Mega","HOPX"
"YIPF4.1",3.91898136075137e-11,-0.717485335941171,0.065,0.318,8.86042495852278e-07,"Mega","YIPF4"
"PNPLA2.2",3.94207498197878e-11,-0.638997970359326,0.065,0.331,8.91263732675583e-07,"Mega","PNPLA2"
"HNRNPR.3",3.96959976662291e-11,-0.603001547819709,0.091,0.37,8.97486811235774e-07,"Mega","HNRNPR"
"CKLF.13",4.04656899646736e-11,-0.696532054032176,0.032,0.28,9.14888784411306e-07,"Mega","CKLF"
"GZMH.30",4.69304118724149e-11,-1.762697572978,0.058,0.304,1.06104968202343e-06,"Mega","GZMH"
"SERINC1.8",4.70939077427119e-11,-0.634057639575045,0.078,0.348,1.06474616015497e-06,"Mega","SERINC1"
"APMAP.28",4.71076088928913e-11,-0.908935232621934,0.058,0.31,1.06505592945938e-06,"Mega","APMAP"
"DHRS7.16",4.72297265505948e-11,-0.63787009882989,0.117,0.399,1.0678168875824e-06,"Mega","DHRS7"
"PRPF8.4",4.78052090634902e-11,-0.719338955470592,0.071,0.34,1.08082797171645e-06,"Mega","PRPF8"
"SDF4.6",4.83901605596995e-11,-0.635880862647638,0.052,0.31,1.09405314009425e-06,"Mega","SDF4"
"SRI.5",4.85253861988684e-11,-0.7077354374506,0.052,0.299,1.09711045657021e-06,"Mega","SRI"
"RSBN1L.1",4.86566640716535e-11,-0.664293396490886,0.019,0.257,1.10007851799601e-06,"Mega","RSBN1L"
"KLRD1.29",4.99623393590284e-11,-1.26891220465585,0.039,0.283,1.12959853056827e-06,"Mega","KLRD1"
"PXN.15",5.3540419530269e-11,-0.835890369285628,0.026,0.255,1.21049534515985e-06,"Mega","PXN"
"SYTL3.26",5.52710090111669e-11,-0.934519652701811,0.019,0.251,1.24962224273347e-06,"Mega","SYTL3"
"ISG15.9",5.544868445296e-11,-0.856573444059899,0.026,0.264,1.25363930679697e-06,"Mega","ISG15"
"SAT2.10",5.54513727689023e-11,-0.639302009206993,0.026,0.267,1.25370008693211e-06,"Mega","SAT2"
"CYC1.15",5.65759832153363e-11,-0.740324629101488,0.026,0.257,1.27912640451554e-06,"Mega","CYC1"
"H2AFV.8",5.66419612824945e-11,-0.663241436662309,0.065,0.326,1.28061810263592e-06,"Mega","H2AFV"
"VDAC1.6",5.66541328666143e-11,-0.631661131318433,0.045,0.3,1.28089328998128e-06,"Mega","VDAC1"
"FAM133B.1",5.72654402567721e-11,-0.66772028720798,0.032,0.276,1.29471433876536e-06,"Mega","FAM133B"
"HNRNPH1.2",5.76012525391322e-11,-0.642030904629633,0.078,0.343,1.30230671865724e-06,"Mega","HNRNPH1"
"SNRNP200.4",5.8231700167619e-11,-0.714993242240021,0.039,0.287,1.3165605090897e-06,"Mega","SNRNP200"
"PARVG.13",5.83514033863355e-11,-0.706586586147128,0.006,0.234,1.31926687916166e-06,"Mega","PARVG"
"BDP1.7",5.84358675976369e-11,-0.807187816793498,0.013,0.242,1.32117653051497e-06,"Mega","BDP1"
"AIMP1.2",5.91743830585717e-11,-0.683481920236713,0.013,0.243,1.33787362657125e-06,"Mega","AIMP1"
"RORA.26",5.98124459234546e-11,-0.931471064869394,0.032,0.267,1.35229958988339e-06,"Mega","RORA"
"EPB41L4A-AS1.6",6.01362833913507e-11,-0.704080655484397,0.026,0.263,1.35962123119505e-06,"Mega","EPB41L4A-AS1"
"MRPL33.4",6.06357360769866e-11,-0.617545284304852,0.039,0.286,1.37091335696459e-06,"Mega","MRPL33"
"RHOF.10",6.35192867893597e-11,1.19206765278609,0.455,0.307,1.43610755502063e-06,"Mega","RHOF"
"DUSP3.4",6.40088772430066e-11,0.828572264752695,0.149,0.045,1.44717670558714e-06,"Mega","DUSP3"
"MRPL57.5",6.74670118523648e-11,-0.564116479274781,0.071,0.338,1.52536167097012e-06,"Mega","MRPL57"
"JMJD1C.14",6.75985239862493e-11,-0.765896037426886,0.065,0.323,1.52833502880511e-06,"Mega","JMJD1C"
"SLIRP.4",6.77083029976311e-11,-0.661549538862458,0.006,0.229,1.53081702247344e-06,"Mega","SLIRP"
"LYAR.31",6.88008743411892e-11,-0.916119107998299,0.039,0.282,1.55551896797995e-06,"Mega","LYAR"
"RIPOR2.10",6.88875211901306e-11,1.3095912299594,0.61,0.56,1.55747796658766e-06,"Mega","RIPOR2"
"FDFT1.4",6.94363819546983e-11,-0.646182735804685,0.052,0.304,1.56988715961377e-06,"Mega","FDFT1"
"RTN4.14",7.06350911868015e-11,1.28279949596875,0.481,0.34,1.59698877664239e-06,"Mega","RTN4"
"CD5.30",7.08190569731889e-11,-0.95903063137732,0.032,0.268,1.60114805910683e-06,"Mega","CD5"
"PSMA4.6",7.08274741608637e-11,-0.709892371543165,0.026,0.26,1.60133836330297e-06,"Mega","PSMA4"
"SNRPE.1",7.18053846723081e-11,-0.653494798709261,0.019,0.253,1.62344794205621e-06,"Mega","SNRPE"
"ZNHIT1.8",7.31168342939063e-11,-0.636083083322566,0.058,0.309,1.65309850655093e-06,"Mega","ZNHIT1"
"ATP6V1G1.3",7.49340644440182e-11,-0.50619912093854,0.331,0.719,1.69418426301481e-06,"Mega","ATP6V1G1"
"HNRNPF.7",7.57534088676728e-11,-0.554415408916185,0.208,0.524,1.71270882108921e-06,"Mega","HNRNPF"
"HNRNPD.2",7.80447852977086e-11,-0.708122999065084,0.032,0.267,1.76451455079589e-06,"Mega","HNRNPD"
