entrez cluster avg_diff
57556 MGE-RG2 -1.399604172
80031 MGE-RG2 -3.089317866
57337 MGE-RG2 -1.376181381
151011 MGE-RG2 1.363948814
55964 MGE-RG2 -0.39059525
10169 MGE-RG2 0.417190698
57515 MGE-RG2 -0.323431859
10955 MGE-RG2 -1.1759024
6418 MGE-RG2 0.309460926
124925 MGE-RG2 -4.512939968
23544 MGE-RG2 -3.640877297
10946 MGE-RG2 0.799237347
6422 MGE-RG2 0.709882649
6423 MGE-RG2 0.840228812
6433 MGE-RG2 -2.137934693
118980 MGE-RG2 1.409276306
84251 MGE-RG2 -3.72308589
83442 MGE-RG2 -1.991257584
22941 MGE-RG2 -3.269878251
7979 MGE-RG2 0.36249873
387914 MGE-RG2 -2.975091413
6496 MGE-RG2 0.59850836
6502 MGE-RG2 0.96397167
6503 MGE-RG2 -5.785492218
122060 MGE-RG2 -1.303435592
6566 MGE-RG2 0.662327035
6506 MGE-RG2 -2.0825348
51310 MGE-RG2 -2.241594644
292 MGE-RG2 1.109331825
222962 MGE-RG2 -0.861187314
222553 MGE-RG2 0.918701289
4090 MGE-RG2 0.3789778
6597 MGE-RG2 -1.54357641
8243 MGE-RG2 1.427837904
10592 MGE-RG2 0.93576861
10051 MGE-RG2 0.356586293
6616 MGE-RG2 -1.701411052
9892 MGE-RG2 -2.812783624
104472715 MGE-RG2 -0.815479706
641638 MGE-RG2 0.677951077
6628 MGE-RG2 0.823550125
3183 MGE-RG2 0.426923748
6632 MGE-RG2 0.866587792
6633 MGE-RG2 0.436783268
100130289 MGE-RG2 -1.205280683
100130932 MGE-RG2 -0.989273517
54212 MGE-RG2 -3.945101434
8723 MGE-RG2 0.301946426
6646 MGE-RG2 1.471120494
10580 MGE-RG2 -1.31740399
8470 MGE-RG2 -0.746853599
6653 MGE-RG2 -5.010889222
6664 MGE-RG2 -1.407531008
6656 MGE-RG2 0.710535986
NA MGE-RG2 1.423977332
6657 MGE-RG2 1.267802158
6659 MGE-RG2 -1.074103691
6662 MGE-RG2 0.628112199
6683 MGE-RG2 -2.100876793
65244 MGE-RG2 -1.50553155
92521 MGE-RG2 1.050177311
6687 MGE-RG2 -1.662168124
6709 MGE-RG2 -0.758794198
6711 MGE-RG2 -1.182282179
9901 MGE-RG2 -1.345175342
6717 MGE-RG2 0.63793152
10250 MGE-RG2 0.474606256
84530 MGE-RG2 -1.755507836
10772 MGE-RG2 0.631260247
6426 MGE-RG2 0.983338919
6428 MGE-RG2 0.321165088
6431 MGE-RG2 0.309357615
6432 MGE-RG2 0.580073037
6741 MGE-RG2 0.399151819
84620 MGE-RG2 -1.125425354
6489 MGE-RG2 -3.346840341
10735 MGE-RG2 0.835268985
NA MGE-RG2 -0.840523003
57519 MGE-RG2 0.416587209
6773 MGE-RG2 -0.733310535
27347 MGE-RG2 1.656440716
3925 MGE-RG2 -0.718392531
11075 MGE-RG2 -5.487374277
81551 MGE-RG2 -2.86090795
55342 MGE-RG2 -1.033422322
8417 MGE-RG2 -1.340232736
6812 MGE-RG2 -2.425073161
474338 MGE-RG2 -1.378186233
6840 MGE-RG2 -2.585749034
255928 MGE-RG2 -2.09060564
6857 MGE-RG2 -5.199727258
6860 MGE-RG2 -2.775661388
29114 MGE-RG2 -1.657866668
8887 MGE-RG2 -0.753249257
56849 MGE-RG2 -0.738879906
6925 MGE-RG2 -0.790605964
83439 MGE-RG2 1.653902212
6950 MGE-RG2 -1.089881791
26011 MGE-RG2 -1.875722886
54386 MGE-RG2 -2.136764517
7029 MGE-RG2 1.727736029
7057 MGE-RG2 -3.441882824
26230 MGE-RG2 -1.36334219
8914 MGE-RG2 1.436924112
26519 MGE-RG2 0.60856569
7090 MGE-RG2 1.107960614
7091 MGE-RG2 -1.84677502
9874 MGE-RG2 0.40215728
55319 MGE-RG2 0.707189651
23023 MGE-RG2 -1.531873585
54664 MGE-RG2 -1.330685643
79022 MGE-RG2 0.921087722
66000 MGE-RG2 -0.573682394
129787 MGE-RG2 1.405730205
23306 MGE-RG2 0.571406758
90488 MGE-RG2 0.778291912
59353 MGE-RG2 -2.521991972
55219 MGE-RG2 -2.038039708
27346 MGE-RG2 1.412324129
29767 MGE-RG2 -3.062483836
7112 MGE-RG2 0.589446599
9168 MGE-RG2 -1.251513017
11013 MGE-RG2 0.378760875
7114 MGE-RG2 0.493436848
7115 MGE-RG2 0.435540043
7117 MGE-RG2 0.422839461
81542 MGE-RG2 1.221726694
3371 MGE-RG2 0.358197905
23043 MGE-RG2 -4.171198958
9804 MGE-RG2 -0.973272657
27324 MGE-RG2 1.551086136
7157 MGE-RG2 0.899736915
7167 MGE-RG2 0.645163739
729708 MGE-RG2 0.726634252
7168 MGE-RG2 -0.95410018
7169 MGE-RG2 1.46217828
22906 MGE-RG2 -2.140231455
10626 MGE-RG2 0.530419976
7726 MGE-RG2 0.329686508
55521 MGE-RG2 -1.115881662
286827 MGE-RG2 0.742857916
114088 MGE-RG2 1.505295913
7204 MGE-RG2 -0.944745933
158234 MGE-RG2 0.679348523
6738 MGE-RG2 0.467734167
8848 MGE-RG2 -1.49595603
7105 MGE-RG2 0.795399099
7259 MGE-RG2 -0.528258755
23331 MGE-RG2 -1.597474147
7267 MGE-RG2 -1.148514831
125488 MGE-RG2 -0.942768781
286495 MGE-RG2 -1.121271299
7846 MGE-RG2 -1.111087513
10376 MGE-RG2 0.726133186
84790 MGE-RG2 -0.416134763
7280 MGE-RG2 -0.390902434
7280 MGE-RG2 -2.213642977
347733 MGE-RG2 -0.90313778
56995 MGE-RG2 -1.158305393
7295 MGE-RG2 -1.077320659
7298 MGE-RG2 1.864182185
100421769 MGE-RG2 0.411733707
254048 MGE-RG2 -1.30813923
7345 MGE-RG2 -1.700563879
29128 MGE-RG2 1.942385246
137970 MGE-RG2 -4.703603509
57578 MGE-RG2 -2.819365037
7374 MGE-RG2 1.392351848
7388 MGE-RG2 0.682369093
7398 MGE-RG2 0.488967713
27340 MGE-RG2 1.349073488
79674 MGE-RG2 2.627340383
112936 MGE-RG2 -1.63467159
7443 MGE-RG2 0.775292161
81556 MGE-RG2 1.713881873
8936 MGE-RG2 -2.177538196
23001 MGE-RG2 -0.799039506
11169 MGE-RG2 1.591452325
22911 MGE-RG2 -1.971255833
79968 MGE-RG2 1.450227574
644150 MGE-RG2 -1.708803539
7486 MGE-RG2 1.51621164
26118 MGE-RG2 -0.721860626
25937 MGE-RG2 1.979979979
9213 MGE-RG2 -2.460400055
10413 MGE-RG2 1.108694221
4904 MGE-RG2 0.503002861
8531 MGE-RG2 1.08173343
84272 MGE-RG2 -0.516646521
7532 MGE-RG2 -0.776753678
10472 MGE-RG2 -1.13693727
26137 MGE-RG2 0.700388245
84614 MGE-RG2 -0.533845554
51101 MGE-RG2 -0.788546008
23091 MGE-RG2 -0.376020788
56829 MGE-RG2 0.786844174
6935 MGE-RG2 0.56714158
54469 MGE-RG2 0.842825163
196441 MGE-RG2 -0.748651572
677 MGE-RG2 0.746741127
678 MGE-RG2 1.195880768
22882 MGE-RG2 1.556601387
7586 MGE-RG2 0.306254131
7675 MGE-RG2 0.607344631
9422 MGE-RG2 -2.86043775
23528 MGE-RG2 -0.748486281
729288 MGE-RG2 -1.247758159
7581 MGE-RG2 -1.040363716
58499 MGE-RG2 -0.475731657
25888 MGE-RG2 1.403458305
85460 MGE-RG2 -0.885904592
57507 MGE-RG2 -1.408300769
389114 MGE-RG2 0.607720486
255403 MGE-RG2 1.742078379
7644 MGE-RG2 -1.021661936
84083 MGE-RG2 1.260606065
57688 MGE-RG2 -1.950116277
4761 MGE-RG2 -2.697080861
54886 MGE-RG2 -3.787777763
10716 MGE-RG2 -4.380087778
79827 MGE-RG2 -4.688112659
221981 MGE-RG2 -4.696350623
120114 MGE-RG2 -4.810181587
10512 MGE-RG2 -5.221889399
10371 MGE-RG2 -5.546909865
