entrez cluster avg_diff
374946 oRG -2.18777222
92126 oRG 0.540497927
1829 oRG 0.973206417
112487 oRG -0.340585739
1837 oRG 1.650827022
56986 oRG 0.771568788
23220 oRG 1.158826324
1845 oRG 0.806110575
1854 oRG -0.454548905
1781 oRG -0.563477738
728532 oRG -0.3637914
79659 oRG 0.771035611
51626 oRG 0.451757859
6993 oRG 0.548441648
1859 oRG 0.578359298
8798 oRG 0.648868357
1871 oRG 0.312887447
1891 oRG 0.566940826
55862 oRG -0.892434426
55268 oRG 0.715472887
1892 oRG 0.501441304
10455 oRG 0.939146079
1910 oRG 2.396624821
8411 oRG 0.505725214
440595 oRG -0.42191233
133283 oRG -0.828667217
158078 oRG -0.605749994
221838 oRG -0.604341511
29904 oRG 0.948516246
80820 oRG 2.462792433
9813 oRG 0.995609125
84288 oRG 0.554129756
114327 oRG 0.262766791
1947 oRG 1.089815662
1948 oRG 0.980699951
22979 oRG 0.3741999
9343 oRG 0.742951819
1958 oRG 1.049818496
5610 oRG 0.456946569
8892 oRG 0.500257397
8890 oRG 0.394640275
1968 oRG -0.662794654
3692 oRG -0.35915011
NA oRG 0.477985795
27335 oRG -1.092281392
10480 oRG -0.53020988
1981 oRG 0.533016189
1993 oRG -3.102850757
1995 oRG -0.825937897
1996 oRG -2.3978142
9844 oRG -2.888449883
54898 oRG 0.672174069
60481 oRG 0.737862611
26610 oRG 0.379360463
284361 oRG 0.710914391
9694 oRG 1.002056169
51234 oRG -0.388078872
56851 oRG 0.307202067
2013 oRG 1.71171038
2014 oRG 1.214386718
2018 oRG 0.713435959
196047 oRG 1.380385443
375704 oRG 1.216317414
219670 oRG 1.813371776
2023 oRG 0.797183073
2029 oRG 0.48439853
56943 oRG -0.915652797
64097 oRG 0.509721601
2042 oRG -3.603459294
2044 oRG -0.480278953
2048 oRG 0.595054854
2060 oRG 0.737524671
26284 oRG 0.26310696
2064 oRG 0.600598726
2066 oRG -1.438569368
23085 oRG -0.452831381
57222 oRG -1.443686214
51290 oRG 0.386479318
11160 oRG 0.582277223
2098 oRG 0.38644655
2108 oRG 0.696907309
2115 oRG 1.216240685
2119 oRG 1.566749578
59271 oRG 2.002000364
55218 oRG -0.531763243
23016 oRG 0.572503391
2131 oRG 0.674652918
2135 oRG 0.522359263
7430 oRG 1.104022096
2149 oRG 0.855862181
1272 oRG 2.458934877
2171 oRG 1.858292083
266699 oRG 0.460766879
728641 oRG 1.751185604
2173 oRG 1.854701381
3992 oRG 0.319423981
9415 oRG 0.291603829
55179 oRG 1.342312509
11170 oRG 2.68469071
90362 oRG -0.548932148
63901 oRG 0.588276628
92689 oRG 0.970371495
150864 oRG -1.759209971
54954 oRG 1.534758947
8933 oRG 0.595647259
131408 oRG -0.568286382
257415 oRG -0.765005735
79137 oRG 0.472882154
54463 oRG 0.798098176
84140 oRG 0.525165287
26355 oRG 0.36957556
165215 oRG 1.477399873
55719 oRG 0.374665226
728882 oRG 1.879157312
9413 oRG 2.572761885
54540 oRG -2.459294194
348262 oRG 0.859592581
139231 oRG 0.809528939
25817 oRG 1.268405941
23272 oRG 0.429295963
84293 oRG 0.715771238
203259 oRG 1.105263431
375190 oRG -1.048744538
10447 oRG 0.838546983
55793 oRG -0.443875399
54629 oRG 0.746640379
440078 oRG 0.317851224
151354 oRG 1.08482382
157638 oRG 1.453541577
729073 oRG 0.787200481
55215 oRG -0.694427868
10056 oRG 0.63546106
2194 oRG 0.906920751
2195 oRG 1.29190253
120114 oRG 0.701165785
10826 oRG 1.054662698
2201 oRG 2.305388296
23194 oRG 1.376643069
23014 oRG -0.591745131
55294 oRG 0.692216869
114907 oRG 0.449049224
115548 oRG -0.367251963
2222 oRG 0.48430266
2224 oRG 1.057617327
10979 oRG 0.780092104
9637 oRG 0.784167346
55079 oRG -0.774201236
NA oRG 0.624439517
143282 oRG 1.699179528
2260 oRG 1.099538975
2263 oRG 0.68291773
2261 oRG 1.096116185
55277 oRG 2.178539267
2273 oRG 0.469401917
80206 oRG 0.963379993
55137 oRG 0.527729777
60681 oRG 0.979926615
2286 oRG 0.984089303
11328 oRG 1.349575135
360132 oRG 0.650460399
23768 oRG -2.303681187
114793 oRG -1.167652402
2335 oRG -1.295100791
79672 oRG 0.859029635
22862 oRG -0.332589635
64778 oRG 0.501345836
2339 oRG 0.480576563
2346 oRG 2.611933165
2353 oRG 1.165267427
2354 oRG 0.900833761
NA oRG 0.464236265
221937 oRG 0.918970822
55572 oRG -0.380311929
23150 oRG -1.223591032
10129 oRG -0.793526315
83856 oRG -1.068125278
11167 oRG 1.333906731
56884 oRG 0.458359578
2500 oRG -0.323973432
8939 oRG 0.468106017
2519 oRG 1.759318082
139341 oRG 0.888240872
2530 oRG 1.820682329
10690 oRG 1.383379294
53826 oRG 0.437057072
7976 oRG 0.465597359
8324 oRG 0.48213319
8325 oRG 1.811934901
2549 oRG 0.935857393
2555 oRG 0.410651689
2560 oRG 2.308397488
2562 oRG -1.131086997
2571 oRG -1.665645071
130589 oRG 0.955194353
57452 oRG 2.207267527
2592 oRG 0.673840974
23193 oRG 0.325149536
2596 oRG -3.110795523
2597 oRG 0.307199694
64762 oRG 0.482180621
150946 oRG 1.333102144
84253 oRG 0.552258946
60674 oRG -0.53767872
57798 oRG 0.290461962
2628 oRG 2.139471486
25801 oRG 1.266864842
6936 oRG 0.624149073
2653 oRG 1.064238124
51573 oRG 0.7969052
2665 oRG -0.424124299
54857 oRG 1.788792996
390637 oRG 0.902222555
2669 oRG 1.835772887
79760 oRG 0.313177806
54960 oRG 0.666278199
2670 oRG 2.511180604
79017 oRG 0.626642596
2677 oRG 0.425583374
8836 oRG 0.338367633
51659 oRG 0.700740462
10052 oRG 0.594390161
2731 oRG 0.448728193
2736 oRG 1.971847055
2737 oRG 1.790316482
152007 oRG 1.57430555
2739 oRG 0.674998071
51031 oRG 0.845624599
51228 oRG 0.702602231
2746 oRG 1.227387569
2764 oRG 0.433047266
2771 oRG 0.457312654
2775 oRG 0.349148841
2776 oRG 0.376629339
2791 oRG 0.831633162
55970 oRG 1.426504351
54331 oRG -1.00304879
2787 oRG 0.925998031
10007 oRG 0.883515745
132789 oRG -0.496053188
84572 oRG 0.908457535
23015 oRG -0.508883624
27333 oRG 0.374324864
51280 oRG 0.68785399
57678 oRG 0.850261464
55105 oRG 0.449377172
55668 oRG -0.609385361
2817 oRG 1.387418477
2239 oRG 0.917415723
10082 oRG 1.270580785
338328 oRG -3.560706316
2824 oRG 1.55733759
57211 oRG 1.933794912
7107 oRG 1.220890894
151556 oRG 0.836737775
160897 oRG 1.061557315
9289 oRG 1.181213784
NA oRG 0.670965058
84059 oRG 1.719564677
29899 oRG -0.358855989
2878 oRG 3.286405281
54762 oRG 2.382103856
2888 oRG 1.103725576
9380 oRG 0.428346792
2890 oRG -1.586302014
2895 oRG 1.151833969
2903 oRG 1.739461508
2913 oRG 1.803839519
79807 oRG 0.894400076
373156 oRG 1.062909598
2944 oRG 0.442541085
2946 oRG 0.27775909
2947 oRG 0.36581065
2949 oRG 0.964599478
2950 oRG 0.698690376
2963 oRG 0.60593786
112495 oRG 0.55815671
60558 oRG 1.120619689
2987 oRG 0.471738392
51454 oRG 1.681233962
2990 oRG 0.491422486
3015 oRG -0.724384178
440926 oRG -0.518317347
3021 oRG 0.341345387
440093 oRG 0.378816071
3030 oRG 0.452759424
3032 oRG 1.148106992
1404 oRG 2.368807077
115106 oRG -0.844875362
23354 oRG 0.558962829
1839 oRG 0.676257798
26959 oRG 0.46157278
414777 oRG -1.121024194
3066 oRG -1.359034172
10013 oRG -0.753536427
51020 oRG 1.024971742
25938 oRG 1.616657669
57493 oRG 1.122667415
92797 oRG 0.635922284
220296 oRG 2.006936848
55008 oRG 3.034774283
9709 oRG 0.631141287
64224 oRG 0.548518394
3280 oRG 1.459481211
388585 oRG 0.877261494
55502 oRG -1.660041471
23462 oRG 0.62278345
3082 oRG 2.447682405
138050 oRG 0.620859094
84641 oRG 0.351654136
26275 oRG 1.03726738
55662 oRG -0.622422959
25994 oRG 0.948306428
192286 oRG -0.971575286
135114 oRG 0.651848444
204851 oRG 0.402653889
28996 oRG 0.455318461
3006 oRG 0.293224837
3008 oRG -0.537108549
8364 oRG -1.538399734
8363 oRG 0.722598513
8349 oRG 0.259035114
10357 oRG -0.367291465
10354 oRG -0.515893229
3148 oRG -0.832982535
3155 oRG 0.50168862
3156 oRG 0.62657025
3157 oRG 1.478201148
729564 oRG -0.650835117
727795 oRG -0.331458241
9324 oRG 0.9663945
51155 oRG -1.158338901
57585 oRG 0.347131484
3176 oRG 2.183787973
10949 oRG -1.107395334
144983 oRG -1.54602034
664709 oRG -0.504256326
100128701 oRG -0.418166526
220988 oRG -0.455961213
9987 oRG -0.336235874
3185 oRG 0.588848198
3187 oRG -0.631626664
3189 oRG -1.01409226
11100 oRG -0.597981366
84525 oRG 2.805119114
89781 oRG -0.401515833
10247 oRG 1.044683906
9394 oRG 0.28402494
90161 oRG 1.501237975
150274 oRG 0.376706225
51144 oRG 1.183120228
51478 oRG 1.097471023
158160 oRG 1.341668614
84263 oRG 1.861876534
3320 oRG 0.527132774
7184 oRG 0.51898036
51182 oRG 0.59463881
3303 oRG 0.525833635
3304 oRG 0.855007823
22824 oRG 1.306012331
3309 oRG 0.578612084
3312 oRG 0.614618014
399988 oRG -0.281767834
3315 oRG 1.253555486
3329 oRG 0.47607921
643300 oRG 0.373053224
3336 oRG 0.526725463
326300 oRG 0.262510116
10808 oRG 0.397598495
3356 oRG 2.806664503
5654 oRG 1.329497027
30811 oRG -3.251087283
3364 oRG 0.407542529
54768 oRG -0.608006121
130026 oRG -0.346825491
79664 oRG 0.464770854
3398 oRG 0.528258631
3400 oRG 2.277731601
3417 oRG 0.941604647
3419 oRG 0.530390648
3422 oRG 1.343166914
83982 oRG 0.773826217
10964 oRG 1.115295391
2537 oRG 0.767717094
10410 oRG 1.127075506
3454 oRG 0.37423416
112752 oRG 0.464482985
56912 oRG 0.703856338
55081 oRG 0.694234224
80173 oRG 0.270495382
57722 oRG 0.876046014
3488 oRG 0.81260801
3321 oRG -2.871256826
22807 oRG 1.357789046
54756 oRG 0.268157367
90865 oRG 2.300808161
3572 oRG 0.643376355
3611 oRG 0.903194587
196294 oRG 0.321721286
3612 oRG 1.00338828
9118 oRG -4.719670101
10207 oRG -1.815915698
3625 oRG 0.744052553
3628 oRG 1.29900985
3638 oRG 1.015266391
55174 oRG 0.479003274
65123 oRG 0.447884451
27152 oRG 1.348669145
9657 oRG 0.339877134
84223 oRG 0.598038353
8826 oRG 0.522967482
10788 oRG 2.115818221
9922 oRG 0.860460507
3660 oRG 1.104158894
359948 oRG 0.534867162
81533 oRG 0.399316439
3673 oRG 1.108343522
3655 oRG 1.753092966
3685 oRG 0.940037204
9270 oRG 0.582206038
3693 oRG 2.623298304
3696 oRG 1.433491983
9445 oRG 0.415173387
81618 oRG 1.637298311
3705 oRG 1.124813488
3709 oRG 0.700091006
3712 oRG 0.818510456
79960 oRG 0.707087897
9832 oRG -0.506188988
58494 oRG 0.929213779
83700 oRG 1.03630204
122953 oRG 1.090627722
51528 oRG 0.298385637
56704 oRG 1.626720968
3726 oRG 0.726091452
3727 oRG 0.685786782
3730 oRG 2.828789311
8997 oRG -1.683567874
11143 oRG -0.333159059
79768 oRG 0.476203825
23254 oRG 1.428234255
56888 oRG -0.689071337
90134 oRG 0.521845366
3766 oRG 2.264615312
54207 oRG 1.748610042
3782 oRG 1.024838135
10984 oRG -1.700269086
3786 oRG -1.232723515
343450 oRG 0.253007281
79047 oRG 0.956563988
200845 oRG 0.588108607
11014 oRG 0.584828725
55818 oRG 0.867272088
51780 oRG 0.735157556
7403 oRG 0.639564717
10657 oRG -0.748868232
8570 oRG -0.379954357
9812 oRG 0.2547523
9772 oRG -0.277328489
79932 oRG 0.291441417
23325 oRG 0.439526592
57189 oRG 1.034791937
57462 oRG 1.640368096
26128 oRG 0.294358181
57577 oRG 1.584230677
57589 oRG -0.364392602
57613 oRG 0.547011353
57698 oRG -1.060338319
80726 oRG 1.269557282
57498 oRG -0.771023534
547 oRG 0.777444964
23095 oRG 0.640612205
23046 oRG -2.678955464
3798 oRG -0.841274286
3799 oRG 0.335211661
1316 oRG 0.946015062
8609 oRG -1.261634659
9903 oRG 1.974491077
64410 oRG 0.402182482
9735 oRG 0.584728425
3838 oRG -0.408577389
51315 oRG 0.895108156
112849 oRG 1.867672577
91133 oRG 0.618204899
284217 oRG 1.854786963
3913 oRG 1.437773574
3915 oRG 0.841504684
3916 oRG 0.891083362
3920 oRG 0.902256122
55004 oRG 0.649330901
389541 oRG 0.491893216
7852 oRG 1.132532675
9741 oRG 0.44685949
3927 oRG 0.678922114
3939 oRG 0.558955895
158222 oRG -0.547139282
3949 oRG 1.628357906
143458 oRG 0.852172755
10609 oRG 0.589698617
54741 oRG 0.665136847
3956 oRG 1.112983179
3958 oRG 1.486211117
3959 oRG 1.525647697
5641 oRG -0.607357577
9355 oRG 0.863579623
3977 oRG 1.887321387
3980 oRG -0.42568487
51474 oRG 0.583298246
22998 oRG -0.616207632
90271 oRG 1.015282845
388815 oRG 0.452067912
647979 oRG 0.489257729
100499466 oRG 0.825596863
100505687 oRG 0.253742166
400657 oRG -0.372204352
254559 oRG 0.507501719
100507206 oRG 2.177037651
440556 oRG 1.959532717
401397 oRG 1.385435367
150568 oRG -2.283275565
388685 oRG 0.853507683
92249 oRG 0.415403874
101929120 oRG 1.795171731
1056 oRG 0.764579983
9388 oRG 1.673549002
9516 oRG 1.609508936
167410 oRG 1.2845005
128077 oRG 0.687954314
NA oRG 0.353124369
55788 oRG 0.33808474
92255 oRG -0.424880218
4000 oRG 0.736802261
55885 oRG -0.330174195
8048 oRG -1.020281242
4012 oRG 0.69612413
1902 oRG 2.707614969
9170 oRG 0.389045246
2846 oRG 1.849782774
79888 oRG 0.970004428
23266 oRG 0.422176084
23284 oRG -3.054501126
9663 oRG 1.19326955
4026 oRG 0.559508025
55791 oRG 1.325346001
26018 oRG 1.609785827
121227 oRG 1.162502793
4038 oRG 1.149293106
4038 oRG 1.310692891
4040 oRG 0.42414349
4043 oRG 0.884305204
390205 oRG 2.225223508
55227 oRG 0.530836557
55604 oRG 0.914381014
10234 oRG 1.389231178
651250 oRG 0.566299923
116135 oRG 2.416787699
115353 oRG 0.491000413
116064 oRG 0.323970672
57554 oRG -2.563488646
85444 oRG 0.669293466
9208 oRG -0.947654092
54674 oRG 0.824452749
347731 oRG 1.927402569
220074 oRG 0.380014737
4045 oRG 0.553961839
84967 oRG 0.517695634
27258 oRG -0.422033338
11157 oRG 0.442743215
51691 oRG -0.501333637
4047 oRG 0.827933225
4048 oRG 0.362701998
4052 oRG 1.662962025
55692 oRG -0.446494769
51747 oRG -0.699966035
4067 oRG 2.471699446
127018 oRG 0.861897725
57226 oRG 0.750734887
57128 oRG -0.692749316
144363 oRG 0.902629301
84328 oRG 0.319261419
8216 oRG 0.794520595
4074 oRG 1.056041049
23764 oRG 0.538356563
9500 oRG 0.655603521
10916 oRG 0.673803364
28986 oRG -0.39443981
9223 oRG 0.5089481
NA oRG 0.673447541
9863 oRG -0.482185251
84061 oRG 1.20634348
84549 oRG -0.520921638
256691 oRG 1.788747443
4130 oRG 0.84448188
81631 oRG 0.61944894
4217 oRG 1.186884853
6885 oRG 0.733011458
5594 oRG 0.894382686
9479 oRG 0.926249275
4140 oRG 0.458121833
4141 oRG 0.461340851
5648 oRG 0.736697799
375449 oRG 1.668728925
27430 oRG 0.918911319
151963 oRG 1.089131916
10150 oRG 0.519830144
64087 oRG 0.802609965
4170 oRG 0.754400301
4192 oRG 0.999205852
400569 oRG 1.286672149
9282 oRG 0.398160334
55588 oRG 0.294232533
51003 oRG 0.311752201
4208 oRG -1.910559742
55384 oRG -2.555875918
84466 oRG 1.865825849
1954 oRG 0.314131105
4211 oRG 0.621212479
4232 oRG 1.045400035
55798 oRG 0.562279631
64863 oRG 0.653033595
25840 oRG 0.965908039
92312 oRG -1.336063051
4236 oRG -0.25976521
4237 oRG -0.692319563
56947 oRG -0.330665441
4240 oRG 1.437367385
8972 oRG 0.415309726
25834 oRG 1.558317671
10724 oRG -0.498853277
11343 oRG 1.84176934
4259 oRG 1.124444595
375056 oRG -0.385303041
440823 oRG -2.003616025
10367 oRG 0.416329746
221154 oRG -0.386042306
4281 oRG 0.882220219
NA oRG -2.455361277
407024 oRG 1.216817187
100616345 oRG -0.574705721
693153 oRG 0.33929039
NA oRG -1.74064769
54069 oRG 0.262865246
23209 oRG 2.111943919
9761 oRG 0.61537141
4291 oRG 0.910621213
8079 oRG 0.314584212
10962 oRG -1.496820401
4300 oRG -1.872362463
326625 oRG 0.987746795
93380 oRG -0.598468864
126308 oRG 0.407038093
79817 oRG 0.725277064
25843 oRG 0.57596308
22879 oRG 0.513048143
326591 oRG 0.306572395
729967 oRG 0.770640354
158747 oRG 0.436232025
4343 oRG 1.422964209
26002 oRG 2.391457938
25874 oRG -0.415073797
8777 oRG 0.617895257
54737 oRG -0.446347316
64398 oRG 1.199649803
758 oRG -2.874605989
744 oRG 0.682897561
4358 oRG 0.431050813
9902 oRG 1.176720827
28998 oRG 0.461506616
29074 oRG 0.389917277
51258 oRG -0.417893821
78988 oRG -0.486518724
63931 oRG 0.747435186
55168 oRG 0.488883777
51649 oRG -0.318423667
28957 oRG 0.456663488
64968 oRG 0.526473773
124540 oRG 1.219611778
6307 oRG 1.256859183
4478 oRG 1.370723275
4479 oRG 0.70158176
4482 oRG -2.284693248
NA oRG -0.368274783
NA oRG -0.62987951
NA oRG -0.6066205
NA oRG -0.619877025
NA oRG -0.603520627
NA oRG -0.382982309
NA oRG -0.825207293
NA oRG -0.586335193
NA oRG -1.388436512
NA oRG -1.399515347
4501 oRG 0.358780862
4502 oRG 0.981112046
4504 oRG 2.249836898
4507 oRG 0.545131416
106480796 oRG -0.553409339
23787 oRG 1.00284308
56181 oRG 0.522735439
25902 oRG 1.108491373
4528 oRG 0.779546565
54893 oRG 0.551360152
10903 oRG 0.812858051
54545 oRG 0.462012924
100652939 oRG -0.548805138
9788 oRG -1.479569666
10651 oRG -0.277464218
4597 oRG 0.354702964
91663 oRG 0.573957115
150678 oRG 0.39796321
4627 oRG -0.985756688
10627 oRG 0.255992072
4637 oRG 0.368728426
140465 oRG -0.755875532
4651 oRG 1.16399947
4643 oRG 1.416035816
4646 oRG 1.147466463
23040 oRG -2.376914851
90634 oRG 2.154599172
51691 oRG -0.390246782
138151 oRG 1.13792521
133686 oRG 1.38739445
55191 oRG 0.608952586
8883 oRG 0.488902099
55577 oRG -0.369896238
10135 oRG 0.431734075
4676 oRG 0.536158259
222236 oRG 1.18772112
4678 oRG -0.466773982
89797 oRG -2.525220825
100132406 oRG 1.825942655
200030 oRG 0.389103776
55672 oRG -0.658103111
25832 oRG 1.645986843
284565 oRG 0.420425221
101929780 oRG 0.385002074
728841 oRG 0.842285723
400818 oRG 0.794996077
4077 oRG 0.304487237
83988 oRG 1.092247824
4684 oRG -0.497810456
401 oRG 1.007865989
1463 oRG 1.581575742
10787 oRG 0.40797836
344148 oRG 0.946491236
8648 oRG -0.307154717
8031 oRG -0.546761455
80762 oRG 0.37855408
4692 oRG 0.74630251
4693 oRG 1.638426357
57447 oRG 0.807120433
65009 oRG 1.086018783
4698 oRG -0.342876135
4707 oRG 0.34451731
4709 oRG 0.526808384
4711 oRG 0.686960671
4712 oRG 0.506098658
4717 oRG 0.41964212
4718 oRG 0.552880378
4720 oRG 0.511001478
4723 oRG 0.536973249
4731 oRG 0.366591933
283131 oRG 0.721216247
121441 oRG 0.398274934
4739 oRG 1.158975766
257194 oRG 0.475839442
252969 oRG 0.577484617
4750 oRG 0.708824913
10783 oRG 0.529729698
91754 oRG 0.357351711
7936 oRG 0.376275809
4753 oRG -5.501576477
10763 oRG 0.529188384
63974 oRG -6.137112355
23114 oRG -3.725597714
84901 oRG -0.885358531
4779 oRG 1.546135472
4780 oRG 1.385271276
4774 oRG 0.610973281
4781 oRG -0.64505505
4782 oRG 0.87829874
4784 oRG -1.729937948
27247 oRG 0.435993676
51335 oRG -0.325140724
4811 oRG 1.224883196
25934 oRG 0.970804397
128414 oRG 1.876681844
54413 oRG 0.867038584
57502 oRG 0.835766231
10201 oRG 0.694334461
57407 oRG 0.843886231
9397 oRG -0.804309188
64318 oRG -1.038977659
9241 oRG 2.137856362
140688 oRG -1.199000428
51406 oRG 1.110685351
4851 oRG 1.107187914
4853 oRG 2.113283059
4854 oRG 1.482553107
4857 oRG -0.484851244
64067 oRG 1.26437362
4864 oRG 0.607552074
10577 oRG 0.591119497
27031 oRG 0.891473935
101059938 oRG -0.375420984
101059938 oRG -0.394797642
23117 oRG 0.378107819
440345 oRG -0.631588195
255743 oRG 2.104446682
7101 oRG 1.23510453
29959 oRG 0.396142979
340371 oRG 0.880811805
9315 oRG -1.230571752
3084 oRG 1.762218458
4745 oRG -3.263707998
9369 oRG -2.041490542
64324 oRG 0.41213834
50814 oRG 1.118981081
197370 oRG 0.367885872
84081 oRG 0.457602379
50863 oRG -0.816150648
84284 oRG 0.440648707
80224 oRG 0.453596893
4924 oRG 1.398017779
64710 oRG -0.405857373
390916 oRG 0.352694993
11163 oRG 0.607262525
283927 oRG 2.174774059
53343 oRG 0.799410558
57532 oRG 0.468074847
9253 oRG -0.553177979
348995 oRG 0.49212344
9688 oRG -0.326655544
51203 oRG -0.894899788
221443 oRG -0.420111231
4942 oRG 1.591988286
4947 oRG 0.400309548
23363 oRG 0.512820941
132299 oRG -1.701460441
79627 oRG 1.060181801
93145 oRG 0.893339536
80228 oRG 1.282243053
114876 oRG 1.047939867
114883 oRG 0.609871942
56957 oRG 0.869704054
5033 oRG 0.816647119
5034 oRG 0.848779962
80227 oRG 1.142631118
26986 oRG -0.94094103
135138 oRG 1.843875564
5049 oRG -0.329059613
55824 oRG 1.034059419
5062 oRG -0.724280358
57144 oRG -1.984000309
23022 oRG 1.311464445
164091 oRG 0.440223934
85315 oRG 2.157581587
56288 oRG 0.822155741
117583 oRG 1.839811512
11315 oRG 0.624233557
54625 oRG 1.752662299
83666 oRG 2.105122627
55742 oRG 1.204658556
219988 oRG -0.581330799
5074 oRG 0.804442303
5080 oRG 1.587050446
5087 oRG -0.499044609
57326 oRG 1.922804661
5092 oRG 1.176334309
84105 oRG -0.703338886
5096 oRG 0.537412922
57575 oRG -1.04199174
5099 oRG -0.606944468
84333 oRG 1.223594806
27445 oRG -2.209162016
5130 oRG 0.624172019
10016 oRG 0.844867869
10015 oRG 0.339290609
5137 oRG -0.667694746
5139 oRG 1.681362634
5142 oRG 0.486640277
5144 oRG -1.581837827
5158 oRG 0.922906267
5147 oRG 0.74149644
8622 oRG 0.583273376
5152 oRG 0.437624178
56034 oRG 0.842211906
80310 oRG 1.052057983
5159 oRG 0.488844013
5162 oRG 1.033323476
2923 oRG 0.873795435
171423 oRG 0.522899983
9601 oRG 0.850006581
10130 oRG 0.937624643
27295 oRG 1.291630969
10611 oRG 1.717929836
10630 oRG 1.90164883
8566 oRG 0.815028464
51248 oRG 0.664016609
118987 oRG 0.53120914
8682 oRG 2.436968586
553115 oRG 0.494794932
23089 oRG 0.478878589
5178 oRG 0.343387574
57161 oRG 0.569309941
5184 oRG 0.567960501
5824 oRG 0.899163066
5828 oRG 0.880269798
5211 oRG 0.699520338
5213 oRG -0.430231101
5216 oRG 0.455323631
5217 oRG -0.394498732
5223 oRG 0.346946372
55276 oRG 0.353192477
283209 oRG -1.584762674
5238 oRG 0.746374459
10424 oRG -0.621770148
9749 oRG 1.666666516
5245 oRG -0.532745396
80012 oRG 0.52825528
51131 oRG 1.545353197
26227 oRG 1.556850498
55023 oRG 0.321860762
5257 oRG -0.307948534
22822 oRG 1.057010187
23239 oRG 0.728670046
29085 oRG 0.463147578
10745 oRG -0.913768569
84457 oRG 1.132600598
10401 oRG 0.501535391
5228 oRG 0.366148334
54872 oRG 0.434421493
94005 oRG 1.117568161
55011 oRG -0.517821255
5286 oRG 0.772485745
8503 oRG -2.0343403
8544 oRG 2.76781601
5315 oRG 0.75169041
81579 oRG -0.269483122
5325 oRG 1.657695394
51196 oRG 1.262204969
5335 oRG 0.498233364
23007 oRG 0.706486413
23646 oRG 0.722591532
5339 oRG 0.664849591
54477 oRG 0.617189173
144100 oRG 0.845530421
57480 oRG 1.194962622
55111 oRG 1.045144898
10226 oRG 1.411367049
5352 oRG 0.847332984
5360 oRG 1.540833505
5362 oRG -2.62604967
91584 oRG -3.411996823
10154 oRG 1.073669182
5372 oRG 0.558017279
5376 oRG 2.168857343
5375 oRG 2.29435694
5378 oRG -0.379525901
10654 oRG 1.248884901
9240 oRG 0.416622465
10687 oRG 0.413484537
50640 oRG 0.626021273
87178 oRG 0.274667399
26073 oRG -1.310934915
56655 oRG 0.967629384
9533 oRG -0.315516935
5431 oRG -1.540223116
5434 oRG -0.687623553
5436 oRG 0.296208705
5437 oRG -1.120906805
5439 oRG 0.316329177
246721 oRG -0.424564349
5441 oRG 0.400515141
5445 oRG 1.539869356
10775 oRG -0.418408804
5451 oRG 0.30679647
5454 oRG -0.368046544
5456 oRG -0.354909967
5464 oRG 0.40265345
27068 oRG 0.654874924
8611 oRG 0.917371881
8613 oRG 1.923857877
5465 oRG 0.872883448
10891 oRG 1.249932191
5479 oRG 0.354204989
10450 oRG 0.70630088
23262 oRG -0.465215564
152926 oRG 1.204389978
5499 oRG 0.276809527
5500 oRG 0.635616881
5515 oRG -0.426408757
5516 oRG 0.581899946
5522 oRG 1.42474986
55844 oRG 0.252057669
5525 oRG 1.601501732
5531 oRG 0.503670316
151987 oRG -0.676654144
9701 oRG -0.325040233
5538 oRG 0.901593621
5547 oRG 0.659079064
63976 oRG 1.499342357
25824 oRG 0.699523297
9588 oRG 0.607940158
57580 oRG 1.167907812
80243 oRG 2.111349952
5562 oRG 0.804611704
5563 oRG 0.293711156
5578 oRG 0.4818528
5587 oRG -0.281905762
79706 oRG 0.999442589
11212 oRG 0.338207634
55660 oRG -0.462692193
5636 oRG -1.319619029
55771 oRG -0.336195964
54458 oRG 0.297446322
7916 oRG 0.410493665
56952 oRG 0.402231978
158471 oRG 1.735611498
5660 oRG 0.963906886
29968 oRG 2.106179257
55851 oRG 0.257480063
5683 oRG 0.528987876
5688 oRG -0.346890994
5690 oRG 0.322296416
151645 oRG 0.422221179
5705 oRG -0.607842597
5716 oRG 0.520447649
NA oRG 0.963481825
9861 oRG 0.353104138
5715 oRG 0.305804723
5720 oRG 0.317165396
5723 oRG 0.909335862
8781 oRG 1.135428401
84722 oRG 0.776919358
5725 oRG -0.591175705
387647 oRG -0.952265382
5738 oRG 1.422313097
22949 oRG 0.562762898
5757 oRG -1.139092971
5759 oRG -0.62087476
150928 oRG -0.941669122
5764 oRG 2.338337922
51495 oRG 0.40460781
5783 oRG 0.663304288
5789 oRG -0.85295778
5792 oRG 1.380731291
5793 oRG 1.50111131
5797 oRG 1.729096451
5802 oRG -0.711003398
5803 oRG 2.105462523
9232 oRG -0.835492927
5813 oRG -0.299482345
54517 oRG 1.258808077
11137 oRG -0.55488179
114825 oRG 0.487551155
7837 oRG 0.354873765
5860 oRG 1.141791576
9444 oRG 0.73523454
22864 oRG -0.680681338
10890 oRG 0.521551678
22841 oRG 0.374395791
22931 oRG 0.376812364
23011 oRG 0.508559359
57403 oRG -0.34089707
11031 oRG 1.684751427
25782 oRG 1.202626358
5867 oRG -0.524580451
5868 oRG 0.463785404
5869 oRG 0.64811391
5878 oRG -0.326595664
5870 oRG 0.387604671
51560 oRG 0.758055283
51762 oRG 0.359905405
285282 oRG 0.491065797
5886 oRG -0.63210493
5890 oRG 0.870855033
26064 oRG 0.540606145
